"x","y","frp_value","cofire_value","co2fire_value","pm2p5fire_value","time","country","province","amphoe"
99.0500033584064,10.0499996590309,0.0265125911682844,2.55467424992162e-09,4.14343830357211e-08,2.33005004179887e-10,"2021-02-27","Thailand","Chumphon","Thung Tako"
103.250003500853,16.5499994385037,0.0486965961754322,1.27733712496081e-09,1.83267463427228e-08,1.18620724354201e-10,"2021-02-01","Thailand","Kalasin","Huai Mek"
103.950003524594,16.7499994317183,0.0175100583583117,8.72218353098475e-10,2.24761347311642e-08,6.89692469801884e-11,"2021-03-10","Thailand","Kalasin","Huai Phung"
103.650003514419,16.4499994418964,0.0243195239454508,6.54163723190493e-10,8.74071925949238e-09,5.60375149061265e-11,"2021-03-05","Thailand","Kalasin","K. Don Chan"
103.450003507636,16.2499994486819,0.067316897213459,1.60228275092322e-09,2.59875001518139e-08,1.55439730531448e-10,"2021-05-14","Thailand","Kalasin","K. Kong Chai"
103.950003524594,16.649999435111,0.0194556191563606,9.26731968942107e-10,2.49734828372539e-08,7.32798266511736e-11,"2021-03-16","Thailand","Kalasin","K. Na Du"
103.550003511027,16.9499994249328,0.0252923052757978,6.54163723190493e-10,9.98939331253723e-09,6.03480945771118e-11,"2021-03-05","Thailand","Kalasin","K. Sam Chai"
103.550003511027,16.2499994486819,0.0406218655407429,1.18625564926589e-09,1.44299523441305e-08,1.02293645776186e-10,"2021-04-01","Thailand","Kalasin","Kamalasai"
103.650003514419,16.9499994249328,0.0193437449634075,5.93127824632944e-10,7.21497617206524e-09,5.11468228880929e-11,"2021-04-05","Thailand","Kalasin","Kham Muang"
104.050003527985,16.649999435111,0.0261140558868647,1.18625564926589e-09,3.36698882108522e-08,1.02293645776186e-10,"2021-04-05","Thailand","Kalasin","Khao Wong"
104.050003527985,16.5499994385037,0.0246063284575939,1.10624875926391e-09,3.15849995047301e-08,8.75183606141583e-11,"2021-09-18","Thailand","Kalasin","Kuchinarai"
103.550003511027,16.4499994418964,0.0600747013836305,1.58873501898753e-09,2.2450520880043e-08,1.42633333369585e-10,"2021-10-01","Thailand","Kalasin","Muang Kalasin"
103.750003517811,16.649999435111,0.268878072500229,7.11753367355072e-09,1.0100966818527e-07,6.39335306917843e-10,"2021-04-25","Thailand","Kalasin","Na Mon"
103.450003507636,16.7499994317183,0.065176323056221,1.74443670619695e-09,2.49734828372539e-08,1.55180812644318e-10,"2021-03-12","Thailand","Kalasin","Nong Kung Si"
103.650003514419,16.649999435111,0.030841177329421,7.86053611090409e-10,1.19522258756888e-08,7.2019730457118e-11,"2021-02-06","Thailand","Kalasin","Sahatsakhan"
103.650003514419,16.7499994317183,0.0184828378260136,4.90622820148445e-10,7.49204520644753e-09,4.31057793626177e-11,"2021-03-14","Thailand","Kalasin","Somdet"
103.250003500853,16.8499994283255,0.0465323030948639,1.27733712496081e-09,1.75299312843435e-08,1.10147821419382e-10,"2021-02-07","Thailand","Kalasin","Tha Khantho"
103.450003507636,16.3499994452892,0.0349802058689477,9.53241011392563e-10,1.366553444872e-08,8.5580000021735e-11,"2021-10-01","Thailand","Kalasin","Yang Talat"
99.9500033889306,16.1499994520746,0.0595180615782738,1.57210722218082e-09,2.23108216346191e-08,1.44039460914236e-10,"2021-02-07","Thailand","Kamphaeng Phet","K. Bung Samakki"
99.3500033685812,16.5499994385037,0.0914414152503014,2.45311393420877e-09,3.49628770379695e-08,2.19839479953521e-10,"2021-03-01","Thailand","Kamphaeng Phet","K. Ko Sam Pi Nakhon"
99.5500033753643,15.9499994588601,0.014634108170867,4.00570687730806e-10,6.49687503795349e-09,3.45421642677923e-11,"2021-05-13","Thailand","Kamphaeng Phet","Khanu Woralaksaburi"
99.7500033821475,16.1499994520746,0.0428771376609802,1.1171545910571e-09,1.66406390889051e-08,9.05922975524831e-11,"2021-08-05","Thailand","Kamphaeng Phet","Klong Khlung"
99.2500033651896,16.0499994554673,0.0444906167685986,4.44845849045805e-09,6.97447717357136e-08,3.96387894729955e-10,"2021-04-02","Thailand","Kamphaeng Phet","Klong Lan"
99.9500033889306,16.5499994385037,0.0223739631474018,5.99650107346861e-10,8.74071925949238e-09,5.17269352351413e-11,"2021-03-19","Thailand","Kamphaeng Phet","Lan Krabu"
99.5500033753643,16.4499994418964,0.0586766265332699,1.54874824076501e-09,2.18665370255167e-08,1.42217335130645e-10,"2021-09-12","Thailand","Kamphaeng Phet","Mueang Kamphaeng Phet"
99.6500033787559,16.1499994520746,0.0302847102284431,8.84998963002204e-10,1.214807632266e-08,7.65785629353033e-11,"2021-09-18","Thailand","Kamphaeng Phet","Pang Sila Thong"
99.5500033753643,16.8499994283255,0.0396546795964241,1.18625564926589e-09,1.44299523441305e-08,8.95069435236096e-11,"2021-04-11","Thailand","Kamphaeng Phet","Phran Kratai"
99.8500033855391,16.4499994418964,0.0554680898785591,1.34435929055599e-09,2.33058852217027e-08,1.14190337741071e-10,"2021-07-02","Thailand","Kamphaeng Phet","Sai Ngam"
99.8500033855391,16.3499994452892,0.0570640489459038,1.48281953382678e-09,2.16449294043741e-08,1.40653766411702e-10,"2021-04-20","Thailand","Kamphaeng Phet","Sai Thong Watthana"
99.4500033719727,14.3499995131437,0.056096863001585,1.48281953382678e-09,2.16449294043741e-08,1.40653766411702e-10,"2021-04-02","Thailand","Kanchanaburi","Bo Phloi"
99.3500033685812,13.7499995335001,0.0286903902888298,2.68871858111197e-09,4.19505923332508e-08,2.28380675482143e-10,"2021-07-05","Thailand","Kanchanaburi","Dan Makham Tia"
99.5500033753643,14.3499995131437,0.0263859312981367,7.44769690363967e-10,1.10937596886629e-08,4.52961487762416e-11,"2021-08-24","Thailand","Kanchanaburi","Huai Kra Chao"
99.6500033787559,14.7499994995728,0.145917147397995,3.87046883432163e-09,5.49416618866871e-08,3.49156814571927e-10,"2021-03-03","Thailand","Kanchanaburi","Lao Khwan"
99.2500033651896,13.9499995267146,0.0512609258294106,5.04158670366905e-09,7.9364738780896e-08,4.4753470374026e-10,"2021-04-14","Thailand","Kanchanaburi","Muang Kanchanaburi"
99.4500033719727,14.5499995063582,0.0466934852302074,1.25381383053735e-09,1.74814385189848e-08,1.12075029812253e-10,"2021-03-07","Thailand","Kanchanaburi","Nong Prue"
99.7500033821475,14.2499995165364,0.0476144477725029,1.27733712496081e-09,1.83267463427228e-08,1.14384272886792e-10,"2021-02-15","Thailand","Kanchanaburi","Phanom Thuan"
99.0500033584064,14.0499995233219,0.014634108170867,1.20171206319242e-09,2.2739062188748e-08,1.20897569733103e-10,"2021-05-17","Thailand","Kanchanaburi","Sai Yok"
98.450003338057,15.2499994826092,0.088014043867588,8.60035331839981e-09,1.37084555262845e-07,7.67202357199182e-10,"2021-04-17","Thailand","Kanchanaburi","Sangkhla Buri"
99.150003361798,14.8499994961801,0.0689263492822647,6.72704025816984e-09,1.08791844866118e-07,6.07853045675455e-10,"2021-06-26","Thailand","Kanchanaburi","Si Sawat"
99.7500033821475,13.8499995301073,0.0369248315691948,9.61005719446462e-10,1.43147165232449e-08,9.35158547821224e-11,"2021-06-01","Thailand","Kanchanaburi","Tha Maka"
99.6500033787559,14.0499995233219,0.0401665456593037,1.00826946791699e-09,1.39835316659287e-08,1.14190337741071e-10,"2021-07-05","Thailand","Kanchanaburi","Tha Muang"
98.450003338057,14.8499994961801,0.0775607749819756,7.6108426227961e-09,1.20192183317158e-07,6.7357219801778e-10,"2021-05-01","Thailand","Kanchanaburi","Thong Pha Phum"
102.650003480503,16.649999435111,0.107978686690331,2.88922330504704e-09,4.12062455268369e-08,2.58634669236812e-10,"2021-03-01","Thailand","Khon Kaen","Ban Fang"
102.750003483895,16.0499994554673,0.0229523126035929,6.72179645277993e-10,9.32235444395246e-09,3.80634447572081e-11,"2021-07-11","Thailand","Khon Kaen","Ban Phai"
102.550003477112,16.0499994554673,0.0496118292212486,1.30832744638099e-09,1.87301125720296e-08,1.16385602544344e-10,"2021-03-01","Thailand","Khon Kaen","Chonnabot"
102.150003463545,16.5499994385037,0.0359630957245827,1.76999792600441e-09,4.61626896708367e-08,1.42217335130645e-10,"2021-09-02","Thailand","Khon Kaen","Chum Phae"
102.750003483895,16.1499994520746,0.0309499930590391,8.89691709193841e-10,1.20249605828349e-08,7.67202343321394e-11,"2021-04-11","Thailand","Khon Kaen","K. Ban Haet"
102.350003470328,16.1499994520746,0.0330745540559292,8.72218353098475e-10,1.24867414186269e-08,7.75904063221589e-11,"2021-03-01","Thailand","Khon Kaen","K. Khok Pho Cha"
102.750003483895,15.9499994588601,0.0687163099646568,1.86687731940083e-09,2.62948969265153e-08,1.65221725190179e-10,"2021-02-02","Thailand","Khon Kaen","K. Non Sila"
102.250003466937,16.8499994283255,0.0428023636341095,2.01700478541511e-09,5.49416618866871e-08,1.638019581085e-10,"2021-03-09","Thailand","Khon Kaen","K. Nong Na Kham"
103.05000349407,16.5499994385037,0.040039423853159,1.08082376382157e-09,1.51394861092058e-08,9.32020016719548e-11,"2021-02-20","Thailand","Khon Kaen","K. Sam Sung"
102.750003483895,16.8499994283255,0.0437751449644566,1.19930021469372e-09,1.62327644659399e-08,1.07764450141268e-10,"2021-03-14","Thailand","Khon Kaen","Khao Suan Kwang"
103.05000349407,16.7499994317183,0.0296841729432344,7.44769690363967e-10,1.10937596886629e-08,9.05922975524831e-11,"2021-08-21","Thailand","Khon Kaen","Kranuan"
102.45000347372,16.2499994486819,0.023087689653039,7.44769690363967e-10,1.10937596886629e-08,4.52961487762416e-11,"2021-08-22","Thailand","Khon Kaen","Mancha Khiri"
102.750003483895,16.4499994418964,0.0363411605358124,1.00826946791699e-09,1.39835316659287e-08,7.61268895144163e-11,"2021-07-13","Thailand","Khon Kaen","Muang Khon Kaen"
102.850003487286,16.7499994317183,0.0382538549602032,1.00826946791699e-09,1.39835316659287e-08,7.61268895144163e-11,"2021-07-16","Thailand","Khon Kaen","Nam Phong"
102.45000347372,16.4499994418964,0.0275947377085686,6.8779693052079e-10,1.03585957589303e-08,6.35468205834044e-11,"2021-02-08","Thailand","Khon Kaen","Nong Rua"
102.850003487286,15.7499994656455,0.0410637199331134,1.08941829873436e-09,1.56177536556829e-08,9.78057143105732e-11,"2021-10-01","Thailand","Khon Kaen","Nong Song Hong"
102.650003480503,15.8499994622528,0.0302847102284431,8.84998963002204e-10,1.214807632266e-08,6.56387721953422e-11,"2021-09-18","Thailand","Khon Kaen","Phon"
102.650003480503,16.3499994452892,0.109292164444923,2.96563906765357e-09,4.08848670474526e-08,2.68520816693041e-10,"2021-04-13","Thailand","Khon Kaen","Phra Yun"
102.45000347372,16.7499994317183,0.030841177329421,7.86053611090409e-10,1.19522258756888e-08,7.2019730457118e-11,"2021-02-20","Thailand","Khon Kaen","Phu Wiang"
101.850003453371,16.7499994317183,0.0212781205773354,2.07594741397088e-09,3.36698882108522e-08,1.79013887047219e-10,"2021-04-03","Thailand","Khon Kaen","Phupa Man"
102.050003460154,16.8499994283255,0.0894958525896072,4.30657820515989e-09,1.14878019985554e-07,3.44846234900942e-10,"2021-03-01","Thailand","Khon Kaen","Si Chomphu"
102.650003480503,16.7499994317183,0.085604727268219,2.28957319770018e-09,3.24655289318798e-08,2.06907740940565e-10,"2021-03-01","Thailand","Khon Kaen","Ubol Ratana"
102.45000347372,15.8499994622528,0.0564212948083878,1.52638202077782e-09,2.12274606781193e-08,1.33627914289391e-10,"2021-03-24","Thailand","Khon Kaen","Waeng Noi"
102.45000347372,15.9499994588601,0.0262650866061449,7.08677394545276e-10,9.98939331253723e-09,6.46586673092031e-11,"2021-03-14","Thailand","Khon Kaen","Waeng Yai"
102.250003466937,16.7499994317183,0.027237867936492,1.30832744638099e-09,3.49628770379695e-08,1.03453870470283e-10,"2021-03-12","Thailand","Khon Kaen","Wiang Kao"
98.7500033482317,8.44999971331458,0.0165372770279646,1.58089574764375e-09,2.49734828372539e-08,1.42249073631362e-10,"2021-03-14","Thailand","Krabi","Ao Luk"
99.2500033651896,8.24999972010004,0.0496118292212486,4.74268713190895e-09,7.74177948414945e-08,4.26747220894086e-10,"2021-03-15","Thailand","Krabi","Khao Phanom"
99.150003361798,8.04999972688549,0.0321017727255821,3.10727776842157e-09,4.99469656745077e-08,2.80187567591739e-10,"2021-03-17","Thailand","Krabi","Khlong Thom"
99.3500033685812,8.04999972688549,0.0211018584668636,2.06339079156237e-09,3.26694191699062e-08,1.82167544937606e-10,"2021-02-03","Thailand","Krabi","Lam Thap"
98.8500033516233,8.24999972010004,0.0455841273069382,4.42352510177102e-09,7.18809474165027e-08,3.97437110999377e-10,"2020-03-01","Thailand","Krabi","Muang Krabi"
99.6500033787559,18.849999360471,0.0907314717769623,8.81255513007773e-09,1.39682811095554e-07,7.77198694290604e-10,"2021-05-12","Thailand","Lampang","Chae Hom"
99.2500033651896,18.4499993740419,0.0214011818170547,1.03575925614052e-09,2.74708309433436e-08,8.19009790542502e-11,"2021-03-01","Thailand","Lampang","Hang Chat"
99.3500033685812,18.1499993842201,0.0248779840767384,1.20171206319242e-09,3.24843725252322e-08,8.63554089347573e-11,"2021-05-03","Thailand","Lampang","Ko Kha"
99.7500033821475,18.4499993740419,0.043902326375246,4.40627756503886e-09,6.82171830135303e-08,3.79963782659587e-10,"2021-05-05","Thailand","Lampang","Mae Mo"
99.150003361798,17.3499994113619,0.0744734182953835,3.55876683677536e-09,9.61996846626789e-08,2.81307532823405e-10,"2021-04-20","Thailand","Lampang","Mae Phrik"
99.5500033753643,18.0499993876128,0.03658527135849,3.60513596753265e-09,5.52234347139802e-08,3.10879461062896e-10,"2021-05-14","Thailand","Lampang","Mae Tha"
99.150003361798,18.4499993740419,0.034070298075676,1.54874824076501e-09,4.37330740510333e-08,1.31277544390684e-10,"2021-09-30","Thailand","Lampang","Mae Tha"
99.5500033753643,18.2499993808273,0.0227135326713324,2.21249751852781e-09,3.40146151245335e-08,1.96916316586027e-10,"2021-09-04","Thailand","Lampang","Muang Lampang"
99.4500033719727,18.9499993570783,0.0165372770279646,1.58089574764375e-09,2.62221568902987e-08,1.42249073631362e-10,"2021-03-05","Thailand","Lampang","Mueang Pan"
99.8500033855391,18.7499993638637,0.0164421834051609,1.48281953382678e-09,2.64549129269653e-08,1.40653766411702e-10,"2021-04-01","Thailand","Lampang","Ngao"
99.2500033651896,18.1499993842201,0.0658534839749336,3.20456550184645e-09,8.44593728288601e-08,2.59066212926484e-10,"2021-05-06","Thailand","Lampang","Soem Ngam"
99.3500033685812,17.9499993910055,0.0290156193077564,2.96563906765357e-09,4.56948505700439e-08,2.55734128318252e-10,"2021-04-24","Thailand","Lampang","Sop Prap"
99.2500033651896,17.5499994045764,0.0309499930590391,2.96563906765357e-09,4.80998423313395e-08,2.68520816693041e-10,"2021-04-07","Thailand","Lampang","Thoen"
99.6500033787559,19.3499993435073,0.0251468699425459,2.37251129853178e-09,3.8479875286157e-08,2.17374007682736e-10,"2021-04-01","Thailand","Lampang","Wang Nua"
98.7500033482317,18.3499993774346,0.0418295823037624,2.01700478541511e-09,5.36929896099991e-08,1.59491378437515e-10,"2021-03-01","Thailand","Lamphun","Ban Hong"
99.150003361798,18.6499993672564,0.0102803921326995,4.912835138704e-10,7.96815058379252e-09,6.35468205834044e-11,"2021-02-11","Thailand","Lamphun","Ban Thi"
98.7500033482317,17.6499994011837,0.0492331050336361,4.80502881927691e-09,7.72994681597083e-08,4.20821322233422e-10,"2021-06-04","Thailand","Lamphun","Li"
99.5500033753643,18.0499993876128,0.03658527135849,3.60513596753265e-09,5.52234347139802e-08,3.10879461062896e-10,"2021-05-14","Thailand","Lamphun","Mae Tha"
99.150003361798,18.4499993740419,0.034070298075676,1.54874824076501e-09,4.37330740510333e-08,1.31277544390684e-10,"2021-09-30","Thailand","Lamphun","Mae Tha"
99.0500033584064,18.5499993706492,0.0832829549908638,4.20374535181622e-09,6.31699990094603e-08,5.25110177562738e-10,"2021-09-06","Thailand","Lamphun","Muang Lamphun"
98.9500033550149,18.4499993740419,0.134160220623016,6.34263797039125e-09,1.71776605384366e-07,5.14337183954439e-10,"2021-06-25","Thailand","Lamphun","Pa Sang"
99.0500033584064,18.1499993842201,0.0243195239454508,1.14478659885009e-09,3.12168531024781e-08,9.05221383962207e-11,"2021-03-01","Thailand","Lamphun","Thung Hua Chang"
101.850003453371,17.9499993910055,0.0261140558868647,1.18625564926589e-09,3.36698882108522e-08,1.02293645776186e-10,"2021-04-25","Thailand","Loei","Chiang Khan"
101.250003433021,17.1499994181473,0.024179682135582,2.37251129853178e-09,3.8479875286157e-08,2.17374007682736e-10,"2021-04-24","Thailand","Loei","Dan Sai"
101.950003456762,17.3499994113619,0.116733714938164,5.61490542949628e-09,1.49840900576237e-07,4.48300119249012e-10,"2021-03-02","Thailand","Loei","K. Erawan"
101.750003449979,17.0499994215401,0.0416626445949078,4.02852462499936e-09,6.53388383398124e-08,3.60098645346696e-10,"2021-02-07","Thailand","Loei","K. Nong Hin"
101.750003449979,17.4499994079692,0.0283919163048267,2.65499688900661e-09,4.37330740510333e-08,2.40675479545871e-10,"2021-09-29","Thailand","Loei","Muang Loei"
101.950003456762,17.4499994079692,0.0234145727008581,1.20171206319242e-09,2.92359363385231e-08,8.63554089347573e-11,"2021-05-10","Thailand","Loei","Na Duang"
100.950003422846,17.4499994079692,0.021951163187623,2.00285343865403e-09,3.57328104882981e-08,1.89981891329793e-10,"2021-05-10","Thailand","Loei","Na Haeo"
101.850003453371,17.8499993943983,0.0424389131367207,2.00285343865403e-09,5.52234347139802e-08,1.72710817869515e-10,"2021-05-08","Thailand","Loei","Pak Chom"
101.950003456762,17.0499994215401,0.0844074338674545,4.02852462499936e-09,1.08366847939578e-07,3.26207005851842e-10,"2021-02-07","Thailand","Loei","Pha Khao"
101.750003449979,16.9499994249328,0.0350201167166233,3.37984595866203e-09,5.49416618866871e-08,3.0605104561765e-10,"2021-03-02","Thailand","Loei","Phu Kradung"
101.750003449979,17.1499994181473,0.0233467426151037,2.23505947083424e-09,3.62115493146575e-08,2.0259716126958e-10,"2021-03-10","Thailand","Loei","Phu Luang"
101.450003439804,17.4499994079692,0.339500546455383,3.28717284503455e-08,5.30686520505697e-07,2.95274582562399e-09,"2021-03-01","Thailand","Loei","Phu Rua"
101.550003443196,17.749999397791,0.0321017727255821,1.58089574764375e-09,4.12062455268369e-08,1.25006754947421e-10,"2021-03-01","Thailand","Loei","Tha Li"
101.750003449979,17.3499994113619,0.00972780957818031,9.81245640296891e-10,1.62327644659399e-08,9.05221383962207e-11,"2021-03-01","Thailand","Loei","Wang Saphung"
100.450003405889,15.0499994893946,0.034070298075676,8.84998963002204e-10,1.214807632266e-08,7.65785629353033e-11,"2021-09-04","Thailand","Lop Buri","Ban Mi"
101.15000342963,15.2499994826092,0.0681405961513519,1.76999792600441e-09,2.67257682651234e-08,1.64096930488355e-10,"2021-09-09","Thailand","Lop Buri","Chai Badan"
100.750003416063,15.4499994758237,0.0264991223812103,6.63749222251653e-10,9.71846070285665e-09,6.56387721953422e-11,"2021-09-04","Thailand","Lop Buri","Khok Charoen"
100.750003416063,15.0499994893946,0.0302847102284431,8.84998963002204e-10,1.214807632266e-08,7.65785629353033e-11,"2021-09-18","Thailand","Lop Buri","Khok Samrong"
101.350003436413,15.2499994826092,0.03658527135849,8.01141375461611e-10,1.2993750075907e-08,8.63554089347573e-11,"2021-05-11","Thailand","Lop Buri","Lam Son Thi"
100.850003419455,14.8499994961801,0.0428771376609802,1.1171545910571e-09,1.66406390889051e-08,9.05922975524831e-11,"2021-08-24","Thailand","Lop Buri","Muang Lop Buri"
100.650003412672,15.1499994860019,0.0338515564799309,8.89691709193841e-10,1.20249605828349e-08,7.67202343321394e-11,"2021-04-16","Thailand","Lop Buri","Nong Muang"
101.050003426238,14.9499994927873,0.300954312086105,7.96499044497523e-09,1.14191919919904e-07,7.22026494148764e-10,"2021-09-09","Thailand","Lop Buri","Phatthana Nikhom"
100.850003419455,15.2499994826092,0.0359630957245827,8.84998963002204e-10,1.214807632266e-08,8.75183606141583e-11,"2021-09-23","Thailand","Lop Buri","Sra Both"
101.15000342963,15.0499994893946,0.125529006123543,3.34072791652318e-09,4.78089035027551e-08,3.00788283169595e-10,"2021-02-01","Thailand","Lop Buri","Tha Luang"
100.55000340928,14.8499994961801,0.0529982447624207,1.32749844450331e-09,1.94369214057133e-08,1.31277544390684e-10,"2021-09-04","Thailand","Lop Buri","Tha Wung"
98.0500033244907,18.9499993570783,0.275121241807938,2.68382347456964e-08,4.28793725859578e-07,2.40068032120178e-09,"2021-05-04","Thailand","Mae Hong Son","Khun Yuam"
98.1500033278822,18.5499993706492,1.74292230606079,1.68640255537866e-07,2.71894214165513e-06,1.51467389741811e-08,"2021-05-04","Thailand","Mae Hong Son","Mae La Noi"
97.9500033210991,18.1499993842201,0.0416414774954319,3.98249522248761e-09,6.55996146292637e-08,3.61013247074382e-10,"2021-09-21","Thailand","Mae Hong Son","Mae Sariang"
97.9500033210991,19.3499993435073,0.0359630957245827,3.53999585200881e-09,5.58811521500502e-08,3.06314251741213e-10,"2021-09-21","Thailand","Mae Hong Son","Muang Mae Hong Son"
98.5500033414485,19.4499993401146,0.0183765590190887,1.77938341838768e-09,2.88599046882609e-08,1.53440468664279e-10,"2021-04-01","Thailand","Mae Hong Son","Pai"
98.2500033312738,19.6499993333292,0.0183765590190887,1.77938341838768e-09,2.88599046882609e-08,1.66227184794643e-10,"2021-04-01","Thailand","Mae Hong Son","Pang Ma Pha"
97.7500033143159,17.8499993943983,0.0468291454017162,4.40627756503886e-09,7.47140589396622e-08,4.1450595733572e-10,"2021-05-02","Thailand","Mae Hong Son","Sop Moei"
103.150003497461,16.0499994554673,0.0248779840767384,8.01141375461611e-10,9.74531211284102e-09,5.1813244666965e-11,"2021-05-11","Thailand","Maha Sarakham","Borabu"
103.150003497461,16.3499994452892,0.0328843668103218,8.89691709193841e-10,1.20249605828349e-08,7.67202343321394e-11,"2021-04-01","Thailand","Maha Sarakham","Chiang Yun"
103.150003497461,16.5499994385037,0.0254304446280003,6.8779693052079e-10,9.56178070055103e-09,5.93103621771007e-11,"2021-02-21","Thailand","Maha Sarakham","K. Chun Chom"
103.05000349407,16.1499994520746,0.0145917143672705,3.81595505194454e-10,4.99469665626862e-09,3.44846234900942e-11,"2021-03-23","Thailand","Maha Sarakham","K. Kut Rang"
103.350003504244,16.0499994554673,0.0434390380978584,1.18366860757391e-09,1.64554094794767e-08,1.04637860876e-10,"2020-04-03","Thailand","Maha Sarakham","Kae Dam"
103.250003500853,16.3499994452892,0.0280484315007925,8.89691709193841e-10,9.61996882153926e-09,6.39335320795631e-11,"2021-04-15","Thailand","Maha Sarakham","Kantharawichai"
103.150003497461,16.2499994486819,0.0583668574690819,1.58089574764375e-09,2.24761347311642e-08,1.42249073631362e-10,"2021-03-14","Thailand","Maha Sarakham","Kosum Phisai"
103.150003497461,16.1499994520746,0.0861579403281212,2.30641372667151e-09,3.14923767064101e-08,2.10410661116711e-10,"2021-06-21","Thailand","Maha Sarakham","Muang Maha Sarakam"
103.05000349407,15.7499994656455,0.0233467426151037,5.99650107346861e-10,8.74071925949238e-09,5.60375149061265e-11,"2021-03-01","Thailand","Maha Sarakham","Na Chuak"
103.250003500853,15.6499994690382,0.0227190125733614,5.87512982708205e-10,7.23112325573538e-09,5.359792817905e-11,"2020-01-17","Thailand","Maha Sarakham","Na Dun"
103.150003497461,15.549999472431,0.0380219629010305,1.04402586962036e-09,1.46416440522049e-08,8.96552381180232e-11,"2021-10-01","Thailand","Maha Sarakham","Phayakkhaphum Phisai"
103.250003500853,15.8499994622528,0.011606247164309,2.96563912316472e-10,4.80998441076963e-09,2.55734114440465e-11,"2021-04-01","Thailand","Maha Sarakham","Wapi Pathum"
103.150003497461,15.6499994690382,0.0740600004792213,2.02914618441241e-09,2.74256830579134e-08,1.77079462204688e-10,"2020-04-08","Thailand","Maha Sarakham","Yang Si Surat"
104.850003555118,16.3499994452892,0.030156210064888,1.41735478909055e-09,3.87088974207472e-08,1.16385602544344e-10,"2021-03-10","Thailand","Mukdahan","Don Tan"
104.150003531377,16.7499994317183,0.0468291454017162,2.40342412638483e-09,6.17203141928258e-08,1.89981891329793e-10,"2021-05-21","Thailand","Mukdahan","Dong Luang"
104.250003534768,16.5499994385037,0.0311289913952351,1.47186840493418e-09,3.99575732501489e-08,1.20696189154224e-10,"2021-03-02","Thailand","Mukdahan","Khamcha-i"
104.650003548335,16.649999435111,0.0165372770279646,8.17704681743692e-10,1.24867414186269e-08,1.03453870470283e-10,"2021-03-10","Thailand","Mukdahan","Muang Mukdahan"
104.650003548335,16.3499994452892,0.0200197119265795,9.82567027740799e-10,2.54980818681361e-08,7.62561819245278e-11,"2021-02-10","Thailand","Mukdahan","Nikhom Kham Soi"
104.35000353816,16.3499994452892,0.0367531180381775,8.89691709193841e-10,1.44299523441305e-08,8.95069435236096e-11,"2021-04-08","Thailand","Mukdahan","Nong Sung"
104.750003551726,16.7499994317183,0.13424377143383,6.92323309792187e-09,1.03639955284507e-07,8.44873282446201e-10,"2021-03-01","Thailand","Mukdahan","Wan Yai"
100.950003422846,14.2499995165364,0.0701571777462959,1.92201143889292e-09,2.57664893865694e-08,1.63652744133991e-10,"2021-06-23","Thailand","Nakhon Nayok","Ban Na"
101.15000342963,14.0499995233219,0.0197894480079412,3.72384845181983e-10,5.54687984433144e-09,4.52961487762416e-11,"2021-08-19","Thailand","Nakhon Nayok","Muang Nakhon Nayok"
100.950003422846,14.1499995199292,0.0131929656490684,3.72384845181983e-10,5.54687984433144e-09,4.52961487762416e-11,"2021-08-19","Thailand","Nakhon Nayok","Ongkharak"
101.250003433021,14.1499995199292,0.262961626052856,7.07448233328023e-09,9.96018840737634e-08,6.31231733549953e-10,"2021-02-03","Thailand","Nakhon Nayok","Pak Phli"
100.150003395714,14.0499995233219,0.0227135326713324,6.63749222251653e-10,9.71846070285665e-09,5.46989745164872e-11,"2021-09-18","Thailand","Nakhon Pathom","Bang Len"
100.050003392322,13.9499995267146,0.0400825962424278,1.05561392960141e-09,1.4975197970557e-08,9.7830674117283e-11,"2020-03-30","Thailand","Nakhon Pathom","Don Tum"
99.9500033889306,14.0499995233219,0.0189279448240995,4.42499481501102e-10,7.28884597123169e-09,4.37591803070791e-11,"2021-09-18","Thailand","Nakhon Pathom","Kamphaeng Saen"
100.050003392322,13.7499995335001,0.0284846145659685,6.76382061470804e-10,1.09702735784367e-08,6.43925260335187e-11,"2020-04-08","Thailand","Nakhon Pathom","Muang Nakhon Pathom"
100.250003399105,13.8499995301073,0.0459046252071857,1.34435929055599e-09,1.86447088879049e-08,1.14190337741071e-10,"2021-07-05","Thailand","Nakhon Pathom","Nakhon Chaisi"
100.250003399105,13.7499995335001,0.0196932423859835,5.76603431667877e-10,8.58883009158262e-09,4.67579273910612e-11,"2021-06-03","Thailand","Nakhon Pathom","Sam Phran"
104.250003534768,17.749999397791,0.0938171669840813,4.44845849045805e-09,1.20249609381062e-07,3.58027774094438e-10,"2021-04-08","Thailand","Nakhon Phanom","Ban Phaeng"
104.450003541552,17.0499994215401,0.0633055716753006,3.04595770828087e-09,8.12751395073974e-08,2.41477920992494e-10,"2021-02-06","Thailand","Nakhon Phanom","K. Wang Yang"
104.450003541552,17.3499994113619,0.0299828052520752,1.48281953382678e-09,3.8479875286157e-08,1.15080354967656e-10,"2021-04-06","Thailand","Nakhon Phanom","Muang Nakhon Phanom"
104.550003544943,16.9499994249328,0.0173143446445465,8.84310291660029e-10,1.35458559924473e-08,1.05911363013078e-10,"2021-02-03","Thailand","Nakhon Phanom","Na Kae"
104.050003527985,17.8499993943983,0.0618999861180782,2.96563906765357e-09,7.9364738780896e-08,2.42947412187888e-10,"2021-04-18","Thailand","Nakhon Phanom","Na Thom"
